M0:gm (L=1.00e-07) X,M0:gm (L=1.00e-07) Y,M0:gm (L=2.00e-07) X,M0:gm (L=2.00e-07) Y,M0:gm (L=3.00e-07) X,M0:gm (L=3.00e-07) Y,M0:gm (L=4.00e-07) X,M0:gm (L=4.00e-07) Y,M0:gm (L=5.00e-07) X,M0:gm (L=5.00e-07) Y,M0:gm (L=6.00e-07) X,M0:gm (L=6.00e-07) Y,M0:gm (L=7.00e-07) X,M0:gm (L=7.00e-07) Y,M0:gm (L=8.00e-07) X,M0:gm (L=8.00e-07) Y,M0:gm (L=9.00e-07) X,M0:gm (L=9.00e-07) Y,M0:gm (L=1.00e-06) X,M0:gm (L=1.00e-06) Y
0.8670000000000004,0.0002963253270929676,0.8670000000000004,0.0001781286031694986,0.8670000000000004,0.0001267366904922418,0.8670000000000004,9.744113234652179e-05,0.8670000000000004,7.883067297305227e-05,0.8670000000000004,6.599485707989888e-05,0.8670000000000004,5.663727545634306e-05,0.8670000000000004,4.95322590493118e-05,0.8670000000000004,4.396570051778657e-05,0.8670000000000004,3.949404491310736e-05
0.8680000000000004,0.0002966850796498033,0.8680000000000004,0.0001783273645809271,0.8680000000000004,0.0001268869884083458,0.8680000000000004,9.756789251128498e-05,0.8680000000000004,7.893908499123087e-05,0.8680000000000004,6.608895652906961e-05,0.8680000000000004,5.672006408738033e-05,0.8680000000000004,4.960596459833033e-05,0.8680000000000004,4.403199454786815e-05,0.8680000000000004,3.955420089445399e-05
0.8690000000000004,0.0002970428160583823,0.8690000000000004,0.0001785249156383856,0.8690000000000004,0.0001270364481315579,0.8690000000000004,9.769404840067098e-05,0.8690000000000004,7.904703455539953e-05,0.8690000000000004,6.61826869153426e-05,0.8690000000000004,5.680254873911694e-05,0.8690000000000004,4.967941352633091e-05,0.8690000000000004,4.409806762910557e-05,0.8690000000000004,3.961416357002653e-05
0.8700000000000004,0.0002973985389784017,0.8700000000000004,0.0001787212560422919,0.8700000000000004,0.0001271850682846229,0.8700000000000004,9.781959826567498e-05,0.8700000000000004,7.915451994719582e-05,0.8700000000000004,6.627604665988972e-05,0.8700000000000004,5.688472799023967e-05,0.8700000000000004,4.975260455922777e-05,0.8700000000000004,4.416391861700641e-05,0.8700000000000004,3.967393190700742e-05
0.8710000000000004,0.0002977522510634337,0.8710000000000004,0.0001789163854958691,0.8710000000000004,0.0001273328474945747,0.8710000000000004,9.794454035764144e-05,0.8710000000000004,7.926153944625603e-05,0.8710000000000004,6.636903418066241e-05,0.8710000000000004,5.696660041565151e-05,0.8710000000000004,4.982553641894841e-05,0.8710000000000004,4.422954636308199e-05,0.8710000000000004,3.973350486867462e-05
0.8720000000000004,0.0002981039549607968,0.8720000000000004,0.0001791103037054103,0.8720000000000004,0.0001274797843930572,0.8720000000000004,9.806887292854204e-05,0.8720000000000004,7.936809133044134e-05,0.8720000000000004,6.64616478925728e-05,0.8720000000000004,5.704816458661821e-05,0.8720000000000004,4.989820782355364e-05,0.8720000000000004,4.429494971494676e-05,0.8720000000000004,3.979288141448432e-05
0.8730000000000004,0.0002984536533114232,0.8730000000000004,0.000179303010380547,0.8730000000000004,0.0001276258776166464,0.8730000000000004,9.819259423125671e-05,0.8730000000000004,7.947417387606779e-05,0.8730000000000004,6.655388620767926e-05,0.8730000000000004,5.712941907091775e-05,0.8730000000000004,4.997061748735955e-05,0.8730000000000004,4.436012751641966e-05,0.8730000000000004,3.985206050015627e-05
0.8740000000000004,0.0002988013487497436,0.8740000000000004,0.000179494505234524,0.8740000000000004,0.0001277711258071762,0.8740000000000004,9.831570251985964e-05,0.8740000000000004,7.957978535814045e-05,0.8740000000000004,6.664574753537504e-05,0.8740000000000004,5.721036243299363e-05,0.8740000000000004,5.004276412106315e-05,0.8740000000000004,4.442507860762793e-05,0.8740000000000004,3.991104107776119e-05
0.8750000000000004,0.0002991470439035724,0.8750000000000004,0.0001796847879844732,0.8750000000000004,0.000127915527612068,0.8750000000000004,9.843819604990837e-05,0.8750000000000004,7.968492405059066e-05,0.8750000000000004,6.673723028258045e-05,0.8750000000000004,5.729099323411072e-05,0.8750000000000004,5.011464643187033e-05,0.8750000000000004,4.448980182511368e-05,0.8750000000000004,3.996982209581056e-05
0.8760000000000004,0.0002994907413940061,0.8760000000000004,0.0001798738583516973,0.8760000000000004,0.000128059081684664,0.8760000000000004,9.856007307873746e-05,0.8760000000000004,7.978958822651851e-05,0.8760000000000004,6.682833285393893e-05,0.8760000000000004,5.73713100325146e-05,0.8760000000000004,5.018626312362685e-05,0.8760000000000004,4.45542960019431e-05,0.8760000000000004,4.002840249934836e-05
0.8770000000000004,0.0002998324438353217,0.8770000000000004,0.0001800617160619532,0.8770000000000004,0.0001282017866845632,0.8770000000000004,9.868133186575536e-05,0.8770000000000004,7.989377615843715e-05,0.8770000000000004,6.691905365201653e-05,0.8770000000000004,5.745131138359437e-05,0.8770000000000004,5.025761289695202e-05,0.8770000000000004,4.461855996781773e-05,0.8770000000000004,4.008678123004583e-05
0.8780000000000004,0.0003001721538348898,0.8780000000000004,0.0001802483608457406,0.8780000000000004,0.0001283436412779603,0.8780000000000004,9.880197067274534e-05,0.8780000000000004,7.999748611852305e-05,0.8780000000000004,6.700939107750444e-05,0.8780000000000004,5.7530995840048e-05,0.8780000000000004,5.032869444937556e-05,0.8780000000000004,4.468259254918893e-05,0.8780000000000004,4.014495722629729e-05
0.8790000000000004,0.0003005098739930904,0.8790000000000004,0.0001804337924385946,0.8790000000000004,0.0001284846441379896,0.8790000000000004,9.892198776417073e-05,0.8790000000000004,8.010071637886832e-05,0.8790000000000004,6.709934352942606e-05,0.8790000000000004,5.761036195205152e-05,0.8790000000000004,5.039950647547703e-05,0.8790000000000004,4.474639256937423e-05,0.8790000000000004,4.020292942331931e-05
0.8800000000000004,0.0003008456069032354,0.8800000000000004,0.0001806180105813804,0.8800000000000004,0.0001286247939450689,0.8800000000000004,9.904138140748211e-05,0.8800000000000004,8.02034652117378e-05,0.8800000000000004,6.718890940534653e-05,0.8800000000000004,5.768940826743061e-05,0.8800000000000004,5.047004766702832e-05,0.8800000000000004,4.480995884867665e-05,0.8800000000000004,4.026069675325203e-05
0.8810000000000004,0.0003011793551515009,0.8810000000000004,0.0001808010150205936,0.8810000000000004,0.000128764089387249,0.8810000000000004,9.916014987343058e-05,0.8810000000000004,8.03057308898289e-05,0.8810000000000004,6.727808710158624e-05,0.8810000000000004,5.776813333183659e-05,0.8810000000000004,5.054031671313835e-05,0.8810000000000004,4.487329020450664e-05,0.8810000000000004,4.031825814526216e-05
0.8820000000000005,0.000301511121316864,0.8820000000000005,0.0001809828055086622,0.8820000000000005,0.0001289025291605642,0.8820000000000005,9.92782914363826e-05,0.8820000000000005,8.040751168653608e-05,0.8820000000000005,6.736687501343766e-05,0.8820000000000005,5.784653568892411e-05,0.8820000000000005,5.061031230040204e-05,0.8820000000000005,4.493638545150606e-05,0.8820000000000005,4.037561252564859e-05
0.8830000000000005,0.0003018409079710468,0.8830000000000005,0.0001811633818042517,0.8830000000000005,0.0001290401119693871,0.8830000000000005,9.939580437463878e-05,0.8830000000000005,8.050880587621845e-05,0.8830000000000005,6.745527153538575e-05,0.8830000000000005,5.792461388053297e-05,0.8830000000000005,5.068003311305017e-05,0.8830000000000005,4.499924340167547e-05,0.8830000000000005,4.043275881795087e-05
0.8840000000000005,0.0003021687176784689,0.8840000000000005,0.0001813427436725763,0.8840000000000005,0.0001291768365267847,0.8840000000000005,9.951268697075673e-05,0.8840000000000005,8.060961173447052e-05,0.8840000000000005,6.754327506133159e-05,0.8840000000000005,5.800236644687263e-05,0.8840000000000005,5.074947783310393e-05,0.8840000000000005,4.50618628645033e-05,0.8840000000000005,4.048969594305897e-05
0.8850000000000005,0.0003024945529962041,0.8850000000000005,0.0001815208908857076,0.8850000000000005,0.0001293127015548771,0.8850000000000005,9.962893751187642e-05,0.8850000000000005,8.070992753839756e-05,0.8850000000000005,6.763088398481958e-05,0.8850000000000005,5.807979192671033e-05,0.8850000000000005,5.081864514053102e-05,0.8850000000000005,4.512424264709789e-05,0.8850000000000005,4.054642281932616e-05
0.8860000000000005,0.0003028184164739438,0.8860000000000005,0.0001816978232228924,0.8860000000000005,0.0001294477057852001,0.8860000000000005,9.974455429004917e-05,0.8860000000000005,8.080975156689299e-05,0.8860000000000005,6.77180966992677e-05,0.8860000000000005,5.815688885756141e-05,0.8860000000000005,5.08875337134053e-05,0.8860000000000005,4.518638155432196e-05,0.8860000000000005,4.060293836268383e-05
0.8870000000000005,0.0003031403106539724,0.8870000000000005,0.0001818735404708696,0.8870000000000005,0.0001295818479590681,0.8870000000000005,9.985953560257049e-05,0.8870000000000005,8.090908210092084e-05,0.8870000000000005,6.780491159820118e-05,0.8870000000000005,5.823365577588404e-05,0.8870000000000005,5.095614222806864e-05,0.8870000000000005,4.524827838892998e-05,0.8870000000000005,4.065924148675865e-05
0.8880000000000005,0.0003034602380711396,0.8880000000000005,0.0001820480424241907,0.8880000000000005,0.0001297151268279407,0.8880000000000005,9.99738797523144e-05,0.8880000000000005,8.100791742379988e-05,0.8880000000000005,6.789132707548991e-05,0.8880000000000005,5.831009121727538e-05,0.8880000000000005,5.102446935929655e-05,0.8880000000000005,4.53099319517075e-05,0.8880000000000005,4.071533110299195e-05
0.8890000000000005,0.0003037782012528473,0.8890000000000005,0.0001822213288855434,0.8890000000000005,0.0001298475411537903,0.8890000000000005,0.0001000875850480723,0.8890000000000005,8.110625582149254e-05,0.8890000000000005,6.797734152558838e-05,0.8890000000000005,5.838619371667209e-05,0.8890000000000005,5.109251378046501e-05,0.8890000000000005,4.537134104161327e-05,0.8890000000000005,4.077120612076195e-05
0.8900000000000005,0.0003040942027190391,0.8900000000000005,0.0001823933996660773,0.8900000000000005,0.000129979089709473,0.8900000000000005,0.0001002006498048945,0.8900000000000005,8.120409558289601e-05,0.8900000000000005,6.806295334377934e-05,0.8900000000000005,5.846196180855354e-05,0.8900000000000005,5.116027416372177e-05,0.8900000000000005,4.543250445592437e-05,0.8900000000000005,4.082686544750724e-05
0.8910000000000005,0.000304408244982198,0.8910000000000005,0.0001825642545857327,0.8910000000000005,0.0001301097712790996,0.8910000000000005,0.0001003130723444336,0.8910000000000005,8.130143500013717e-05,0.8910000000000005,6.814816092642038e-05,0.8910000000000005,5.853739402714751e-05,0.8910000000000005,5.122774918015941e-05,0.8910000000000005,4.549342099038262e-05,0.8910000000000005,4.088230798885355e-05
0.8920000000000005,0.0003047203305473479,0.8920000000000005,0.0001827338934735707,0.8920000000000005,0.0001302395846584103,0.8920000000000005,0.0001004248509952924,0.8920000000000005,8.13982723688702e-05,0.8920000000000005,6.823296267119381e-05,0.8920000000000005,5.861248890663951e-05,0.8920000000000005,5.129493749999133e-05,0.8920000000000005,4.555408943934522e-05,0.8920000000000005,4.093753264874234e-05
0.8930000000000005,0.0003050304619120634,0.8930000000000005,0.000182902316168106,0.8930000000000005,0.0001303685286551494,0.8930000000000005,0.0001005359840933724,0.8930000000000005,8.149460598857848e-05,0.8930000000000005,6.831735697735946e-05,0.8930000000000005,5.868724498138449e-05,0.8930000000000005,5.136183779273054e-05,0.8930000000000005,4.561450859593598e-05,0.8930000000000005,4.099253832956155e-05
0.8940000000000005,0.0003053386415664849,0.8940000000000005,0.0001830695225176431,0.8940000000000005,0.0001304966020894423,0.8940000000000005,0.0001006464699822271,0.8940000000000005,8.159043416287692e-05,0.8940000000000005,6.840134224601074e-05,0.8940000000000005,5.876166078612192e-05,0.8940000000000005,5.142844872737105e-05,0.8940000000000005,4.567467725220093e-05,0.8940000000000005,4.104732393227913e-05
0.8950000000000005,0.0003056448719933396,0.8950000000000005,0.0001832355123806121,0.8950000000000005,0.0001306238037941739,0.8950000000000005,0.000100756307013416,0.8950000000000005,8.168575519982038e-05,0.8950000000000005,6.84849168803335e-05,0.8950000000000005,5.883573485619337e-05,0.8950000000000005,5.149476897257228e-05,0.8950000000000005,4.573459419926453e-05,0.8950000000000005,4.11018883565781e-05
0.8960000000000005,0.0003059491556679696,0.8960000000000005,0.0001834002856259073,0.8960000000000005,0.0001307501326153683,0.8960000000000005,0.0001008654935468623,0.8960000000000005,8.178056741221273e-05,0.8960000000000005,6.856807928586783e-05,0.8960000000000005,5.890946572776334e-05,0.8960000000000005,5.156079719684529e-05,0.8960000000000005,4.579425822748995e-05,0.8960000000000005,4.115623050099456e-05
0.8970000000000005,0.0003062514950583634,0.8970000000000005,0.0001835638421332302,0.8970000000000005,0.0001308755874125687,0.8970000000000005,0.0001009740279512113,0.8970000000000005,8.187486911791947e-05,0.8970000000000005,6.865082787077314e-05,0.8970000000000005,5.898285193804212e-05,0.8970000000000005,5.162653206874267e-05,0.8970000000000005,4.585366812664073e-05,0.8970000000000005,4.121034926305745e-05
0.8980000000000005,0.0003065518926251975,0.8980000000000005,0.0001837261817934287,0.8980000000000005,0.00013100016705922,0.8980000000000005,0.0001010819086041935,0.8980000000000005,8.196865864018307e-05,0.8980000000000005,6.873316104609536e-05,0.8980000000000005,5.905589202551281e-05,0.8980000000000005,5.169197225705047e-05,0.8980000000000005,4.591282268604536e-05,0.8980000000000005,4.126424353943081e-05
0.8990000000000005,0.0003068503508218786,0.8990000000000005,0.0001838873045088435,0.8990000000000005,0.0001311238704430504,0.8990000000000005,0.0001011891338929875,0.8990000000000005,8.206193430794106e-05,0.8990000000000005,6.881507722603775e-05,0.8990000000000005,5.9128584530159e-05,0.8990000000000005,5.175711643098261e-05,0.8990000000000005,4.597172069476368e-05,0.8990000000000005,4.131791222605795e-05
0.9000000000000005,0.0003071468720945947,0.9000000000000005,0.0001840472101936525,0.9000000000000005,0.0001312466964664559,0.9000000000000005,0.0001012957022145852,0.9000000000000005,8.215469445614638e-05,0.9000000000000005,6.889657482823381e-05,0.9000000000000005,5.920092799369735e-05,0.9000000000000005,5.1821963260378e-05,0.9000000000000005,4.603036094175677e-05,0.9000000000000005,4.137135421830832e-05
0.9010000000000005,0.0003074414588823735,0.9010000000000005,0.0001842058987742162,0.9010000000000005,0.0001313686440468833,0.9010000000000005,0.0001014016119761604,0.9010000000000005,8.224693742609045e-05,0.9010000000000005,6.8977652274023e-05,0.9010000000000005,5.927292095981139e-05,0.9010000000000005,5.188651141590042e-05,0.9010000000000005,4.608874221605784e-05,0.9010000000000005,4.142456841112591e-05
0.9020000000000005,0.0003077341136171409,0.9020000000000005,0.0001843633701894283,0.9020000000000005,0.0001314897121172143,0.9020000000000005,0.0001015068615954383,0.9020000000000005,8.233866156572874e-05,0.9020000000000005,6.905830798872952e-05,0.9020000000000005,5.934456197438814e-05,0.9020000000000005,5.195075956924035e-05,0.9020000000000005,4.614686330694628e-05,0.9020000000000005,4.147755369918022e-05
0.9030000000000005,0.0003080248387237915,0.9030000000000005,0.0001845196243910619,0.9030000000000005,0.0001316098996261517,0.9030000000000005,0.0001016114495010656,0.9030000000000005,8.242986523000808e-05,0.9030000000000005,6.913854040194288e-05,0.9030000000000005,5.941584958575767e-05,0.9030000000000005,5.201470639331975e-05,0.9030000000000005,4.620472300412396e-05,0.9030000000000005,4.153030897701955e-05
0.9040000000000005,0.0003083136366202588,0.9040000000000005,0.0001846746613441199,0.9040000000000005,0.0001317292055386027,0.9040000000000005,0.0001017153741329834,0.9040000000000005,8.252054678119693e-05,0.9040000000000005,6.921834794780151e-05,0.9040000000000005,5.948678234493464e-05,0.9040000000000005,5.207835056249867e-05,0.9040000000000005,4.62623200978933e-05,0.9040000000000005,4.158283313922561e-05
0.9050000000000005,0.0003086005097175951,0.9050000000000005,0.0001848284810271871,0.9050000000000005,0.0001318476288360649,0.9050000000000005,0.0001018186339428019,0.9050000000000005,8.261070458921752e-05,0.9050000000000005,6.929772906527877e-05,0.9050000000000005,5.95573588058632e-05,0.9050000000000005,5.214169075278507e-05,0.9050000000000005,4.631965337933806e-05,0.9050000000000005,4.163512508057107e-05
0.9060000000000005,0.0003088854604200549,0.9060000000000005,0.0001849810834327787,0.9060000000000005,0.0001319651685170114,0.9060000000000005,0.0001019212273941754,0.9060000000000005,8.270033703197938e-05,0.9060000000000005,6.937668219847067e-05,0.9060000000000005,5.962757752566257e-05,0.9060000000000005,5.220472564204587e-05,0.9060000000000005,4.637672164050631e-05,0.9060000000000005,4.1687183696179e-05
0.9070000000000005,0.0003091684911251827,0.9070000000000005,0.0001851324685676947,0.9070000000000005,0.0001320818235972746,0.9070000000000005,0.0001020231529631782,0.9070000000000005,8.278944249571646e-05,0.9070000000000005,6.945520579688664e-05,0.9070000000000005,5.969743706487712e-05,0.9070000000000005,5.226745391022162e-05,0.9070000000000005,4.643352367459537e-05,0.9070000000000005,4.173900788168378e-05
0.9080000000000005,0.0003094496042239098,0.9080000000000005,0.0001852826364533701,0.9080000000000005,0.0001321975931104321,0.9080000000000005,0.0001021244091386831,0.9080000000000005,8.287801937532402e-05,0.9080000000000005,6.953329831574221e-05,0.9080000000000005,5.976693598772688e-05,0.9080000000000005,5.232987423954165e-05,0.9080000000000005,4.64900582761387e-05,0.9080000000000005,4.179059653339471e-05
0.9090000000000005,0.0003097288021006489,0.9090000000000005,0.0001854315871262292,0.9090000000000005,0.0001323124761081888,0.9090000000000005,0.0001022249944227396,0.9090000000000005,8.296606607469883e-05,0.9090000000000005,6.961095821625333e-05,0.9090000000000005,5.983607286236144e-05,0.9090000000000005,5.239198531474346e-05,0.9090000000000005,4.654632424119559e-05,0.9090000000000005,4.184194854846136e-05
0.9100000000000005,0.0003100060871334027,0.9100000000000005,0.0001855793206380367,0.9100000000000005,0.0001324264716607619,0.9100000000000005,0.0001023249073309529,0.9100000000000005,8.305358100708006e-05,0.9100000000000005,6.968818396593374e-05,0.9100000000000005,5.990484626111519e-05,0.9100000000000005,5.245378582329263e-05,0.9100000000000005,4.660232036754225e-05,0.9100000000000005,4.189306282504084e-05
0.9110000000000005,0.0003102814616938723,0.9110000000000005,0.0001857258370562504,0.9110000000000005,0.0001325395788572626,0.9110000000000005,0.000102424146392865,0.9110000000000005,8.314056259539289e-05,0.9110000000000005,6.976497403889314e-05,0.9110000000000005,5.997325476076553e-05,0.9110000000000005,5.251527445560535e-05,0.9110000000000005,4.665804545486502e-05,0.9110000000000005,4.194393826246681e-05
0.9120000000000005,0.0003105549281475698,0.9120000000000005,0.0001858711364643759,0.9120000000000005,0.000132651796806077,0.9120000000000005,0.0001025227101523336,0.9120000000000005,8.32270092725916e-05,0.9120000000000005,6.984132691613767e-05,0.9120000000000005,6.004129694279218e-05,0.9120000000000005,5.257644990527359e-05,0.9120000000000005,4.671349830495611e-05,0.9120000000000005,4.1994573761421e-05
0.9130000000000005,0.0003108264888539394,0.9130000000000005,0.000186015218962316,0.9130000000000005,0.0001327631246352483,0.9130000000000005,0.000102620597167915,0.9130000000000005,8.331291948200635e-05,0.9130000000000005,6.991724108587322e-05,0.9130000000000005,6.010897139363908e-05,0.9130000000000005,5.263731086929114e-05,0.9130000000000005,4.676867772191065e-05,0.9130000000000005,4.204496822410586e-05
0.9140000000000005,0.00031109614616648,0.9140000000000005,0.0001861580846667243,0.9140000000000005,0.0001328735614928548,0.9140000000000005,0.000102717806013244,0.9140000000000005,8.33982916776893e-05,0.9140000000000005,6.999271504380801e-05,0.9140000000000005,6.017627670497817e-05,0.9140000000000005,5.269785604828251e-05,0.9140000000000005,4.682358251232579e-05,0.9140000000000005,4.209512055441959e-05
0.9150000000000005,0.0003113639024328759,0.9150000000000005,0.0001862997337113573,0.9150000000000005,0.0001329831065473881,0.9150000000000005,0.0001028143352774162,0.9150000000000005,8.348312432476248e-05,0.9150000000000005,7.006774729345958e-05,0.9150000000000005,6.024321147397419e-05,0.9150000000000005,5.275808414673338e-05,0.9150000000000005,4.687821148550182e-05,0.9150000000000005,4.214502965813274e-05
0.9160000000000005,0.0003116297599951272,0.9160000000000005,0.0001864401662474236,0.9160000000000005,0.0001330917589881296,0.9160000000000005,0.0001029101835653687,0.9160000000000005,8.356741589976741e-05,0.9160000000000005,7.014233634646085e-05,0.9160000000000005,6.030977430355273e-05,0.9160000000000005,5.281799387322285e-05,0.9160000000000005,4.693256345364544e-05,0.9160000000000005,4.219469444306635e-05
0.9170000000000005,0.0003118937211896911,0.9170000000000005,0.0001865793824439348,0.9170000000000005,0.000133199518025525,0.9170000000000005,0.0001030053494982622,0.9170000000000005,8.365116489101335e-05,0.9170000000000005,7.021648072286959e-05,0.9170000000000005,6.03759638026684e-05,0.9170000000000005,5.287758394065714e-05,0.9170000000000005,4.698663723207369e-05,0.9170000000000005,4.224411381927236e-05
0.9180000000000005,0.000312155788347623,0.9180000000000005,0.0001867173824880548,0.9180000000000005,0.0001333063828915578,0.9180000000000005,0.0001030998317138617,0.9180000000000005,8.373436979892988e-05,0.9180000000000005,7.029017895147735e-05,0.9180000000000005,6.044177858657532e-05,0.9180000000000005,5.293685306650603e-05,0.9180000000000005,4.704043163942086e-05,0.9180000000000005,4.229328669921521e-05
0.9190000000000005,0.0003124159637947234,0.9190000000000005,0.0001868541665854482,0.9190000000000005,0.0001334123528401196,0.9190000000000005,0.0001031936288669171,0.9190000000000005,8.381702913641603e-05,0.9190000000000005,7.03634295701216e-05,0.9190000000000005,6.05072172770996e-05,0.9190000000000005,5.299579997303957e-05,0.9190000000000005,4.709394549784619e-05,0.9190000000000005,4.23422119979552e-05
0.9200000000000005,0.00031267424985169,0.9200000000000005,0.0001869897349606263,0.9200000000000005,0.0001335174271473785,0.9200000000000005,0.0001032867396295433,0.9200000000000005,8.389914142919326e-05,0.9200000000000005,7.043623112599695e-05,0.9200000000000005,6.057227850291213e-05,0.9200000000000005,5.305442338756752e-05,0.9200000000000005,4.71471776332437e-05,0.9200000000000005,4.23908886333337e-05
0.9210000000000005,0.0003129306488342741,0.9210000000000005,0.0001871240878572933,0.9210000000000005,0.0001336216051121475,0.9210000000000005,0.0001033791626916002,0.9210000000000005,8.398070521615706e-05,0.9210000000000005,7.050858217596913e-05,0.9210000000000005,6.063696089980336e-05,0.9210000000000005,5.311272204267948e-05,0.9210000000000005,4.720012687545334e-05,0.9210000000000005,4.243931552615936e-05
0.9220000000000005,0.0003131851630534388,0.9220000000000005,0.0001872572255386912,0.9220000000000005,0.0001337248860562468,0.9220000000000005,0.0001034708967610703,0.9220000000000005,8.406171904972893e-05,0.9220000000000005,7.058048128688843e-05,0.9220000000000005,6.070126311095969e-05,0.9220000000000005,5.31706946764869e-05,0.9220000000000005,4.725279205847342e-05,0.9220000000000005,4.248749160039652e-05
0.9230000000000005,0.000313437794815526,0.9230000000000005,0.0001873891482879411,0.9230000000000005,0.0001338272693248655,0.9230000000000005,0.0001035619405644371,0.9230000000000005,8.414218149620921e-05,0.9230000000000005,7.065192703590527e-05,0.9230000000000005,6.07651837872404e-05,0.9230000000000005,5.322834003286663e-05,0.9230000000000005,4.730517202067512e-05,0.9230000000000005,4.253541578335439e-05
0.9240000000000005,0.0003136885464224235,0.9240000000000005,0.000187519856408385,0.9240000000000005,0.0001339287542869213,0.9240000000000005,0.000103652292847061,0.9240000000000005,8.42220911361294e-05,0.9240000000000005,7.072291801078565e-05,0.9240000000000005,6.082872158745607e-05,0.9240000000000005,5.328565686170486e-05,0.9240000000000005,4.735726560501777e-05,0.9240000000000005,4.258308700587819e-05
0.9250000000000005,0.0003139374201717375,0.9250000000000005,0.0001876493502239253,0.9250000000000005,0.0001340293403354166,0.9250000000000005,0.0001037419523735549,0.9250000000000005,8.430144656460427e-05,0.9250000000000005,7.079345281022716e-05,0.9250000000000005,6.089187517864765e-05,0.9250000000000005,5.334264391914369e-05,0.9250000000000005,4.740907165926573e-05,0.9250000000000005,4.263050420254124e-05
0.9260000000000005,0.0003141844183569696,0.9260000000000005,0.0001877776300793602,0.9260000000000005,0.0001341290268877893,0.9260000000000005,0.0001038309179281577,0.9260000000000005,8.438024639168416e-05,0.9260000000000005,7.086353004417594e-05,0.9260000000000005,6.095464323636674e-05,0.9260000000000005,5.339929996782743e-05,0.9260000000000005,4.746058903620651e-05,0.9260000000000005,4.267766631183881e-05
0.9270000000000005,0.0003144295432676972,0.9270000000000005,0.0001879046963407206,0.9270000000000005,0.0001342278133862654,0.9270000000000005,0.000103919188315106,0.9270000000000005,8.445848924270642e-05,0.9270000000000005,7.093314833414397e-05,0.9270000000000005,6.101702444495693e-05,0.9270000000000005,5.345562377715097e-05,0.9270000000000005,4.751181659387003e-05,0.9270000000000005,4.272457227638235e-05
0.9280000000000005,0.0003146727971897591,0.9280000000000005,0.0001880305493956019,0.9280000000000005,0.0001343256992982032,0.9280000000000005,0.0001040067623590058,0.9280000000000005,8.453617375864643e-05,0.9280000000000005,7.100230631352577e-05,0.9280000000000005,6.107901749783513e-05,0.9280000000000005,5.35116141235087e-05,0.9280000000000005,4.756275319574919e-05,0.9280000000000005,4.277122104309626e-05
0.9290000000000005,0.0003149141824054414,0.9290000000000005,0.0001881551896534939,0.9290000000000005,0.0001344226841164377,0.9290000000000005,0.0001040936389051997,0.9290000000000005,8.461329859646827e-05,0.9290000000000005,7.107100262791661e-05,0.9290000000000005,6.114062109777411e-05,0.9290000000000005,5.356726979054454e-05,0.9290000000000005,4.761339771102115e-05,0.9290000000000005,4.281761156341448e-05
0.9300000000000005,0.0003151537011936711,0.9300000000000005,0.0001882786175461091,0.9300000000000005,0.0001345187673596186,0.9300000000000005,0.0001041798168201333,0.9300000000000005,8.468986242947433e-05,0.9300000000000005,7.113923593542969e-05,0.9300000000000005,6.120183395718572e-05,0.9300000000000005,5.362258956940256e-05,0.9300000000000005,4.766374901477019e-05,0.9300000000000005,4.286374279347889e-05
0.9310000000000005,0.0003153913558302117,0.9310000000000005,0.0001884008335277084,0.9310000000000005,0.0001346139485725472,0.9310000000000005,0.0001042652949917213,0.9310000000000005,8.476586394765385e-05,0.9310000000000005,7.120700490701349e-05,0.9310000000000005,6.126265479840381e-05,0.9310000000000005,5.367757225897853e-05,0.9310000000000005,4.771380598821062e-05,0.9310000000000005,4.290961369433873e-05
0.9320000000000005,0.0003156271485878611,0.9320000000000005,0.0001885218380754224,0.9320000000000005,0.0001347082273265069,0.9320000000000005,0.0001043500723297071,0.9320000000000005,8.484130185803074e-05,0.9320000000000005,7.127430822676943e-05,0.9320000000000005,6.132308235396816e-05,0.9320000000000005,5.373221666617208e-05,0.9320000000000005,4.77635675189116e-05,0.9320000000000005,4.295522323215054e-05
0.9330000000000005,0.000315861081736656,0.9330000000000005,0.0001886416316895707,0.9330000000000005,0.0001348016032195909,0.9330000000000005,0.0001044341477660238,0.9330000000000005,8.49161748850101e-05,0.9330000000000005,7.134114459226806e-05,0.9330000000000005,6.138311536690855e-05,0.9330000000000005,5.378652160613992e-05,0.9330000000000005,4.781303250102191e-05,0.9330000000000005,4.30005703783795e-05
0.9340000000000005,0.0003160931575440765,0.9340000000000005,0.0001887602148939796,0.9340000000000005,0.0001348940758770259,0.9340000000000005,0.0001045175202551504,0.9340000000000005,8.499048177072271e-05,0.9340000000000005,7.140751271486627e-05,0.9340000000000005,6.144275259102853e-05,0.9340000000000005,5.384048590254823e-05,0.9340000000000005,4.78621998354959e-05,0.9340000000000005,4.304565411000138e-05
0.9350000000000005,0.000316323378275256,0.9350000000000005,0.0001888775882362943,0.9350000000000005,0.0001349856449514912,0.9350000000000005,0.000104600188774466,0.9350000000000005,8.506422127536943e-05,0.9350000000000005,7.147341132002269e-05,0.9350000000000005,6.150199279118975e-05,0.9350000000000005,5.389410838782721e-05,0.9350000000000005,4.791106843031986e-05,0.9350000000000005,4.309047340970522e-05
