M1:gm (L=1.00e-07) X,M1:gm (L=1.00e-07) Y,M1:gm (L=2.00e-07) X,M1:gm (L=2.00e-07) Y,M1:gm (L=3.00e-07) X,M1:gm (L=3.00e-07) Y,M1:gm (L=4.00e-07) X,M1:gm (L=4.00e-07) Y,M1:gm (L=5.00e-07) X,M1:gm (L=5.00e-07) Y,M1:gm (L=6.00e-07) X,M1:gm (L=6.00e-07) Y,M1:gm (L=7.00e-07) X,M1:gm (L=7.00e-07) Y,M1:gm (L=8.00e-07) X,M1:gm (L=8.00e-07) Y,M1:gm (L=9.00e-07) X,M1:gm (L=9.00e-07) Y,M1:gm (L=1.00e-06) X,M1:gm (L=1.00e-06) Y
0.4720000000000001,6.756532257066043e-05,0.4720000000000001,4.129877413164664e-05,0.4720000000000001,3.128172052304849e-05,0.4720000000000001,2.54551034750532e-05,0.4720000000000001,2.161073586009187e-05,0.4720000000000001,1.88535298526876e-05,0.4720000000000001,1.676337550989361e-05,0.4720000000000001,1.511562448073186e-05,0.4720000000000001,1.377835506269528e-05,0.4720000000000001,1.266848192018373e-05
0.4730000000000001,6.85734728220344e-05,0.4730000000000001,4.188614312184169e-05,0.4730000000000001,3.171582986861373e-05,0.4730000000000001,2.580174008630818e-05,0.4730000000000001,2.189980876106417e-05,0.4730000000000001,1.910174133893381e-05,0.4730000000000001,1.698101124874931e-05,0.4730000000000001,1.530948236026611e-05,0.4730000000000001,1.395317146663111e-05,0.4730000000000001,1.282769415576402e-05
0.4740000000000001,6.959129911449452e-05,0.4740000000000001,4.247919931516033e-05,0.4740000000000001,3.215402458470722e-05,0.4740000000000001,2.615151775319469e-05,0.4740000000000001,2.219141388710221e-05,0.4740000000000001,1.935206343906264e-05,0.4740000000000001,1.720045005159792e-05,0.4740000000000001,1.550490997154307e-05,0.4740000000000001,1.412937506793196e-05,0.4740000000000001,1.298814724012025e-05
0.4750000000000001,7.061880926780775e-05,0.4750000000000001,4.307796078395009e-05,0.4750000000000001,3.259631601735553e-05,0.4750000000000001,2.650444302226949e-05,0.4750000000000001,2.248555509996307e-05,0.4750000000000001,1.960449838310162e-05,0.4750000000000001,1.742169310189096e-05,0.4750000000000001,1.570190780099245e-05,0.4750000000000001,1.43069658760237e-05,0.4750000000000001,1.314984084980313e-05
0.4760000000000001,7.165601017744131e-05,0.4760000000000001,4.368244513125302e-05,0.4760000000000001,3.304271511823573e-05,0.4760000000000001,2.686052211672193e-05,0.4760000000000001,2.278223598935135e-05,0.4760000000000001,1.985904816730156e-05,0.4760000000000001,1.764474137880991e-05,0.4760000000000001,1.590047615414714e-05,0.4760000000000001,1.448594373836194e-05,0.4760000000000001,1.331277451499857e-05
0.4770000000000001,7.270290781565088e-05,0.4770000000000001,4.429266947641212e-05,0.4770000000000001,3.349323243457686e-05,0.4770000000000001,2.721976092972229e-05,0.4770000000000001,2.308145986826657e-05,0.4770000000000001,2.011571455075604e-05,0.4770000000000001,1.786959565474024e-05,0.4770000000000001,1.610061515371723e-05,0.4770000000000001,1.466630833894303e-05,0.4770000000000001,1.347694761836462e-05
0.4780000000000001,7.375950723210301e-05,0.4780000000000001,4.490865044050491e-05,0.4780000000000001,3.394787809907889e-05,0.4780000000000001,2.758216501783548e-05,0.4780000000000001,2.338322976843215e-05,0.4780000000000001,2.037449905210273e-05,0.4780000000000001,1.809625649282732e-05,0.4780000000000001,1.630232473774532e-05,0.4780000000000001,1.484805919689063e-05,0.4780000000000001,1.364235939393826e-05
0.4790000000000001,7.482581255401809e-05,0.4790000000000001,4.553040413162663e-05,0.4790000000000001,3.440666181986286e-05,0.4790000000000001,2.794773959450399e-05,0.4790000000000001,2.368754843581116e-05,0.4790000000000001,2.063540294631547e-05,0.4790000000000001,1.832472424462138e-05,0.4790000000000001,1.650560465784328e-05,0.4790000000000001,1.503119566512077e-05,0.4790000000000001,1.3809008926116e-05
0.4800000000000001,7.590182698581252e-05,0.4800000000000001,4.615794613003533e-05,0.4800000000000001,3.48695928704658e-05,0.4800000000000001,2.831648952361716e-05,0.4800000000000001,2.39944183262158e-05,0.4800000000000001,2.089842726159214e-05,0.4800000000000001,1.855499904781062e-05,0.4800000000000001,1.671045447751489e-05,0.4800000000000001,1.521571692908506e-05,0.4800000000000001,1.397689514870773e-05
0.4810000000000001,7.698755280821094e-05,0.4810000000000001,4.679129147319212e-05,0.4810000000000001,3.533668007989189e-05,0.4810000000000001,2.86884193131722e-05,0.4810000000000001,2.430384160101905e-05,0.4810000000000001,2.11635727763404e-05,0.4810000000000001,1.878708082405266e-05,0.4810000000000001,1.691687357056771e-05,0.4810000000000001,1.540162200559778e-05,0.4810000000000001,1.414601684406671e-05
0.4820000000000001,7.808299137684329e-05,0.4820000000000001,4.743045464070237e-05,0.4820000000000001,3.580793182274082e-05,0.4820000000000001,2.906353310903314e-05,0.4820000000000001,2.461582012297119e-05,0.4820000000000001,2.143084001626814e-05,0.4820000000000001,1.902096927689965e-05,0.4820000000000001,1.712486111961358e-05,0.4820000000000001,1.558890974174446e-05,0.4820000000000001,1.431637264229682e-05
0.4830000000000001,7.918814312028568e-05,0.4830000000000001,4.807544953918765e-05,0.4830000000000001,3.628335600941773e-05,0.4830000000000001,2.944183468880663e-05,0.4830000000000001,2.493035545213255e-05,0.4830000000000001,2.170022925158274e-05,0.4830000000000001,1.925666388982835e-05,0.4830000000000001,1.733441611466452e-05,0.4830000000000001,1.577757881387802e-05,0.4830000000000001,1.448796102053757e-05
0.4840000000000001,8.030300753755827e-05,0.4840000000000001,4.872628948710728e-05,0.4840000000000001,3.676296007644669e-05,0.4840000000000001,2.982332745583317e-05,0.4840000000000001,2.524744884192563e-05,0.4840000000000001,2.197174049430351e-05,0.4840000000000001,1.94941639243715e-05,0.4840000000000001,1.754553735182268e-05,0.4840000000000001,1.596762772670126e-05,0.4840000000000001,1.466078030233075e-05
0.4850000000000001,8.142758319505927e-05,0.4850000000000001,4.938298719954916e-05,0.4850000000000001,3.724675097689644e-05,0.4850000000000001,3.020801443330774e-05,0.4850000000000001,2.556710123531009e-05,0.4850000000000001,2.224537349569151e-05,0.4850000000000001,1.973346841835831e-05,0.4850000000000001,1.775822343206861e-05,0.4850000000000001,1.61590548124371e-05,0.4850000000000001,1.483482865706569e-05
0.4860000000000001,8.256186772294478e-05,0.4860000000000001,5.004555477301047e-05,0.4860000000000001,3.773473517093086e-05,0.4860000000000001,3.05958982585391e-05,0.4860000000000001,2.588931326109321e-05,0.4860000000000001,2.252112774379881e-05,0.4860000000000001,1.997457618426355e-05,0.4860000000000001,1.7972472760148e-05,0.4860000000000001,1.63518582300908e-05,0.4860000000000001,1.501010409950739e-05
0.4870000000000001,8.370585781093398e-05,0.4870000000000001,5.071400367019487e-05,0.4870000000000001,3.822691861650456e-05,0.4870000000000001,3.098698117735382e-05,0.4870000000000001,2.621408523037628e-05,0.4870000000000001,2.27990024611446e-05,0.4870000000000001,2.021748580767034e-05,0.4870000000000001,1.81882835435608e-05,0.4870000000000001,1.654603596480139e-05,0.4870000000000001,1.51866044894075e-05
0.4880000000000001,8.485954920356871e-05,0.4880000000000001,5.138834470483897e-05,0.4880000000000001,3.872330676020558e-05,0.4880000000000001,3.138126503865262e-05,0.4880000000000001,2.654141713314046e-05,0.4880000000000001,2.307899660251877e-05,0.4880000000000001,2.046219564584654e-05,0.4880000000000001,1.840565379165128e-05,0.4880000000000001,1.674158582728739e-05,0.4880000000000001,1.536432753119747e-05
0.4890000000000001,8.602293669489291e-05,0.4890000000000001,5.206858802659832e-05,0.4890000000000001,3.922390452826649e-05,0.4890000000000001,3.177875128913139e-05,0.4890000000000001,2.687130863498404e-05,0.4890000000000001,2.336110885291599e-05,0.4890000000000001,2.070870382643867e-05,0.4890000000000001,1.862458131480445e-05,0.4890000000000001,1.693850545338334e-05,0.4890000000000001,1.554327077376669e-05
0.4900000000000001,8.719601412260078e-05,0.4900000000000001,5.275474310600823e-05,0.4900000000000001,3.972871631775629e-05,0.4900000000000001,3.217944096816817e-05,0.4900000000000001,2.720375907400914e-05,0.4900000000000001,2.364533762560656e-05,0.4900000000000001,2.095700824628523e-05,0.4900000000000001,1.884506372374687e-05,0.4900000000000001,1.713679230367235e-05,0.4900000000000001,1.572343161032407e-05
0.4910000000000001,8.83787743616209e-05,0.4910000000000001,5.344681871954584e-05,0.4910000000000001,4.023774598795511e-05,0.4910000000000001,3.258333470288984e-05,0.4910000000000001,2.753876745786613e-05,0.4910000000000001,2.39316810603437e-05,0.4910000000000001,2.120710657035008e-05,0.4910000000000001,1.906709842895321e-05,0.4910000000000001,1.73364436632126e-05,0.4910000000000001,1.590480727834415e-05
0.4920000000000001,8.957120931718118e-05,0.4920000000000001,5.414482293480766e-05,0.4920000000000001,4.075099685193918e-05,0.4920000000000001,3.299043270341687e-05,0.4920000000000001,2.787633246095866e-05,0.4920000000000001,2.422013702171002e-05,0.4920000000000001,2.145899623077832e-05,0.4920000000000001,1.929068264016229e-05,0.4920000000000001,1.753745664135905e-05,0.4920000000000001,1.608739485959957e-05
0.4930000000000001,9.077330991733707e-05,0.4930000000000001,5.484876309583338e-05,0.4930000000000001,4.126847166837423e-05,0.4930000000000001,3.340073475830694e-05,0.4930000000000001,2.82164524218136e-05,0.4930000000000001,2.451070309760846e-05,0.4930000000000001,2.171267442607707e-05,0.4930000000000001,1.951581336599993e-05,0.4930000000000001,1.773982817168011e-05,0.4930000000000001,1.627119128027556e-05
0.4940000000000001,9.198506610499964e-05,0.4940000000000001,5.555864580858847e-05,0.4940000000000001,4.179017263353487e-05,0.4940000000000001,3.381424023018648e-05,0.4940000000000001,2.855912534062112e-05,0.4940000000000001,2.480337659789822e-05,0.4940000000000001,2.196813812041998e-05,0.4940000000000001,1.974248741371154e-05,0.4940000000000001,1.79435550119713e-05,0.4940000000000001,1.645619331117231e-05
0.4950000000000001,9.320646682947337e-05,0.4950000000000001,5.627447692663018e-05,0.4950000000000001,4.231610137356133e-05,0.4950000000000001,3.423094805159142e-05,0.4950000000000001,2.890434887694521e-05,0.4950000000000001,2.509815455317521e-05,0.4950000000000001,2.2225384043079e-05,0.4950000000000001,1.997070138900416e-05,0.4950000000000001,1.814863374436319e-05,0.4950000000000001,1.664239756798997e-05
0.4960000000000001,9.443750003751347e-05,0.4960000000000001,5.699626153697671e-05,0.4960000000000001,4.284625893696084e-05,0.4960000000000001,3.465085672101307e-05,0.4960000000000001,2.925212034761169e-05,0.4960000000000001,2.53950337137038e-05,0.4960000000000001,2.248440868798377e-05,0.4960000000000001,2.020045169599785e-05,0.4960000000000001,1.835506077552734e-05,0.4960000000000001,1.682980051169924e-05
0.4970000000000001,9.567815266393786e-05,0.4970000000000001,5.772400394620403e-05,0.4970000000000001,4.338064578736589e-05,0.4970000000000001,3.507396429915922e-05,0.4970000000000001,2.960243672477303e-05,0.4970000000000001,2.569401054849833e-05,0.4970000000000001,2.274520831340616e-05,0.4970000000000001,2.043173453728776e-05,0.4970000000000001,1.85628323369757e-05,0.4970000000000001,1.701839844899526e-05
0.4980000000000001,9.692841062180142e-05,0.4980000000000001,5.845770766678121e-05,0.4980000000000001,4.39192617965586e-05,0.4980000000000001,3.550026840543704e-05,0.4980000000000001,2.995529463415592e-05,0.4980000000000001,2.599508124455418e-05,0.4980000000000001,2.300777894177719e-05,0.4980000000000001,2.066454591411699e-05,0.4980000000000001,1.877194448545752e-05,0.4980000000000001,1.720818753283613e-05
0.4990000000000001,9.818825879217416e-05,0.4990000000000001,5.919737540367103e-05,0.4990000000000001,4.446210623777165e-05,0.4990000000000001,3.592976621465441e-05,0.4990000000000001,3.031069035349331e-05,0.4990000000000001,2.629824170623597e-05,0.4990000000000001,2.327211635963022e-05,0.4990000000000001,2.089888162665667e-05,0.4990000000000001,1.898239310344961e-05,0.4990000000000001,1.739916376306341e-05
0.5000000000000001,9.945768101352981e-05,0.5000000000000001,5.994300904121764e-05,0.5000000000000001,4.500917777927335e-05,0.5000000000000001,3.636245445395783e-05,0.5000000000000001,3.066861981114014e-05,0.5000000000000001,2.660348755481452e-05,0.5000000000000001,2.353821611767261e-05,0.5000000000000001,2.113473727439892e-05,0.5000000000000001,1.919417389974265e-05,0.5000000000000001,1.759132298710633e-05
0.5010000000000001,0.0001007366600707798,0.5010000000000001,6.069460963032466e-05,0.5010000000000001,4.556047447824453e-05,0.5010000000000001,3.679832939999589e-05,0.5010000000000001,3.102907858488035e-05,0.5010000000000001,2.691081412816105e-05,0.5010000000000001,2.380607353098899e-05,0.5010000000000001,2.137210825665864e-05,0.5010000000000001,1.940728241012004e-05,0.5010000000000001,1.778466090076598e-05
0.5020000000000001,0.000102025177683988,0.5020000000000001,6.145217737596689e-05,0.5020000000000001,4.611599377495971e-05,0.5020000000000001,3.723738687632644e-05,0.5020000000000001,3.139206190092017e-05,0.5020000000000001,2.722021648059754e-05,0.5020000000000001,2.407568367937051e-05,0.5020000000000001,2.161098977318103e-05,0.5020000000000001,1.96217139981315e-05,0.5020000000000001,1.797917304908209e-05
0.5030000000000001,0.0001033232144967944,0.5030000000000001,6.221571162503018e-05,0.5030000000000001,4.667573248727474e-05,0.5030000000000001,3.767962225105794e-05,0.5030000000000001,3.175756463307596e-05,0.5030000000000001,2.753168938289892e-05,0.5030000000000001,2.434704140777527e-05,0.5030000000000001,2.185137682486264e-05,0.5030000000000001,1.983746385595788e-05,0.5030000000000001,1.817485482727801e-05
0.5040000000000001,0.0001046307500645585,0.5040000000000001,6.298521085450991e-05,0.5040000000000001,4.723968680543068e-05,0.5040000000000001,3.8125030434739e-05,0.5040000000000001,3.212558130215226e-05,0.5040000000000001,2.784522732245408e-05,0.5040000000000001,2.462014132691432e-05,0.5040000000000001,2.209326421457439e-05,0.5040000000000001,2.005452700536749e-05,0.5040000000000001,1.837170148178617e-05
0.5050000000000001,0.0001059477628422828,0.5050000000000001,6.376067266007868e-05,0.5050000000000001,4.780785228718546e-05,0.5050000000000001,3.857360587849151e-05,0.5050000000000001,3.249610607551284e-05,0.5050000000000001,2.816082450357919e-05,0.5050000000000001,2.489497781396725e-05,0.5050000000000001,2.233664654809567e-05,0.5050000000000001,2.02728982987637e-05,0.5050000000000001,1.856970811134962e-05
0.5060000000000001,0.0001072742301723388,0.5060000000000001,6.454209374504949e-05,0.5060000000000001,4.838022385326657e-05,0.5060000000000001,3.902534257239522e-05,0.5060000000000001,3.286913276684848e-05,0.5060000000000001,2.847847484798918e-05,0.5060000000000001,2.517154501342367e-05,0.5060000000000001,2.258151823515056e-05,0.5060000000000001,2.049257242032052e-05,0.5060000000000001,1.876886966820075e-05
0.5070000000000001,0.0001086101282720215,0.5070000000000001,6.532946990973086e-05,0.5070000000000001,4.895679578316921e-05,0.5070000000000001,3.948023404412178e-05,0.5070000000000001,3.324465483613476e-05,0.5070000000000001,2.879817199542109e-05,0.5070000000000001,2.544983683804953e-05,0.5070000000000001,2.282787349054989e-05,0.5070000000000001,2.071354388720707e-05,0.5070000000000001,1.896918095931543e-05
0.5080000000000001,0.0001099554322209793,0.5080000000000001,6.612279604121514e-05,0.5080000000000001,4.953756171128583e-05,0.5080000000000001,3.993827335782162e-05,0.5080000000000001,3.362266538978872e-05,0.5080000000000001,2.911990930441258e-05,0.5080000000000001,2.572984696998041e-05,0.5080000000000001,2.307570633543652e-05,0.5080000000000001,2.093580705089818e-05,0.5080000000000001,1.917063664774052e-05
0.5090000000000001,0.0001113101159485408,0.5090000000000001,6.692206610359124e-05,0.5090000000000001,5.012251462339009e-05,0.5090000000000001,4.039945311326701e-05,0.5090000000000001,3.400315718101601e-05,0.5090000000000001,2.944367985323296e-05,0.5090000000000001,2.601156886193518e-05,0.5090000000000001,2.332501059863253e-05,0.5090000000000001,2.115935609857021e-05,0.5090000000000001,1.937323125399423e-05
0.5100000000000001,0.0001126741522209979,0.5100000000000001,6.77272731286047e-05,0.5100000000000001,5.071164685346528e-05,0.5100000000000001,4.086376544524816e-05,0.5100000000000001,3.438612261035552e-05,0.5100000000000001,2.976947644096744e-05,0.5100000000000001,2.629499573855523e-05,0.5100000000000001,2.357577991808415e-05,0.5100000000000001,2.138418505458043e-05,0.5100000000000001,1.957695915753668e-05
0.5110000000000001,0.0001140475126288525,0.5110000000000001,6.853840920678955e-05,0.5110000000000001,5.130495008089206e-05,0.5110000000000001,4.133120202322935e-05,0.5110000000000001,3.477155372641474e-05,0.5110000000000001,3.009729158875001e-05,0.5110000000000001,2.658012059786112e-05,0.5110000000000001,2.382800774240904e-05,0.5110000000000001,2.161028778202919e-05,0.5110000000000001,1.97818145983103e-05
0.5120000000000001,0.0001154301675740882,0.5120000000000001,6.935546547905882e-05,0.5120000000000001,5.190241532798887e-05,0.5120000000000001,4.1801754051259e-05,0.5120000000000001,3.515944222680037e-05,0.5120000000000001,3.042711754114815e-05,0.5120000000000001,2.686693621283045e-05,0.5120000000000001,2.408168733253737e-05,0.5120000000000001,2.183765798440164e-05,0.5120000000000001,1.998779167834768e-05
0.5130000000000001,0.0001168220862574864,0.5130000000000001,7.017843212879318e-05,0.5130000000000001,5.250403295792144e-05,0.5130000000000001,4.227541226813852e-05,0.5130000000000001,3.554977945923627e-05,0.5130000000000001,3.07589462676922e-05,0.5130000000000001,2.715543513309233e-05,0.5130000000000001,2.433681176345065e-05,0.5130000000000001,2.206628920728761e-05,0.5130000000000001,2.01948843634461e-05
0.5140000000000001,0.0001182232366660353,0.5140000000000001,7.100729837442152e-05,0.5140000000000001,5.310979267296813e-05,0.5140000000000001,4.275216694784837e-05,0.5140000000000001,3.594255642287791e-05,0.5140000000000001,3.109276946455503e-05,0.5140000000000001,2.744560968673659e-05,0.5140000000000001,2.459337392601092e-05,0.5140000000000001,2.229617484018037e-05,0.5140000000000001,2.04030864849047e-05
0.5150000000000001,0.0001196335855604702,0.5150000000000001,7.184205246250984e-05,0.5150000000000001,5.371968351315849e-05,0.5150000000000001,4.323200790023038e-05,0.5150000000000001,3.633776376981058e-05,0.5150000000000001,3.14285785563728e-05,0.5150000000000001,2.77374519822381e-05,0.5150000000000001,2.485136652888293e-05,0.5150000000000001,2.252730811834766e-05,0.5150000000000001,2.061239174132608e-05
0.5160000000000001,0.000121053098462964,0.5160000000000001,7.268268166136657e-05,0.5160000000000001,5.433369385527796e-05,0.5160000000000001,4.371492447192719e-05,0.5160000000000001,3.673539180673707e-05,0.5160000000000001,3.176636469820819e-05,0.5160000000000001,2.803095391048967e-05,0.5160000000000001,2.511078210054699e-05,0.5160000000000001,2.275968212477744e-05,0.5160000000000001,2.082279370047745e-05
0.5170000000000001,0.0001224817396450293,0.5170000000000001,7.35291722551798e-05,0.5170000000000001,5.495181141223984e-05,0.5170000000000001,4.420090554757414e-05,0.5170000000000001,3.713543049685105e-05,0.5170000000000001,3.210611877765536e-05,0.5170000000000001,2.832610714694733e-05,0.5170000000000001,2.537161299139575e-05,0.5170000000000001,2.299328979219451e-05,0.5170000000000001,2.103428580121007e-05
0.5180000000000001,0.0001239194721156566,0.5180000000000001,7.438150953868539e-05,0.5180000000000001,5.557402323283142e-05,0.5180000000000001,4.468993955124908e-05,0.5180000000000001,3.753786946189152e-05,0.5180000000000001,3.244783141708184e-05,0.5180000000000001,2.862290315388054e-05,0.5180000000000001,2.563385137591783e-05,0.5180000000000001,2.32281239051453e-05,0.5180000000000001,2.124686135543676e-05
0.5190000000000001,0.0001253662576097165,0.5190000000000001,7.523967781237971e-05,0.5190000000000001,5.620031570182946e-05,0.5190000000000001,4.518201444816971e-05,0.5190000000000001,3.794269798438244e-05,0.5190000000000001,3.279149297600537e-05,0.5190000000000001,2.892133318272655e-05,0.5190000000000001,2.589748925496449e-05,0.5190000000000001,2.346417710214965e-05,0.5190000000000001,2.146051355016379e-05
